study_name,specification_name,specification_type,variable_name,correlation,current_accuracy,std_ratio,Glass_delta,n_points,human_std
hiring algorithms,persona_summary_2025-08-01,persona_summary,job4_item8,0.08969127767013446,0.8073073073073073,0.575891397918869,0.0844931129276048,999,0.03163859985841663
recommendation systems,temperature_zero_2025-07-31,temperature_zero,pref_control_Netflix,0.08964001459657843,0.49022108843537415,0.25168157944423836,2.4548446340724355,392,0.050507627227610534
hiring algorithms,with_reasoning_2025-08-01,with_reasoning,job4_item8,0.08929026949320767,0.7926259592926259,0.5829273585690321,0.3534016288537207,999,0.03163859985841663
hiring algorithms,persona_summary_temperature_zero_2025-08-17,persona_summary_temperature_zero,job4_item7,0.08923098894578471,0.8234901568234901,0.45048550800310483,0.4528067728209918,999,0.03163859985841663
hiring algorithms,with_reasoning_2025-08-01,with_reasoning,job1_item7,0.08914379641648536,0.8213213213213213,0.49417154018385007,0.19613806560125385,999,0.03163859985841663
Accuracy Nudge,persona_summary_temperature_zero_2025-08-17,persona_summary_temperature_zero,Real5_3,0.08913157192287978,0.6773678963110668,0.6630296836674767,0.2580627397362311,1003,0.03157544889753363
hiring algorithms,deepseek_2025-08-25,deepseek,job3_item6,0.08911119043329513,0.8338338338338338,0.7016796081688287,0.18933240524189546,999,0.03163859985841663
Accuracy Nudge,gemini_2025-08-27,gemini,Fake2_3,0.08890931222695175,0.705284147557328,0.6656685485947376,0.15351277817549427,1003,0.03157544889753363
infotainment news sharing,deepseek_2025-08-25,deepseek,Profile5,0.08874164292246138,0.7457142857142858,0.5583930377632723,0.03968970390416151,300,0.05773502691896257
idea generation,GPT5_2025-08-11,GPT5,SSPT,0.08843910592031151,,0.456476140917562,0.2034571449625017,200,0.07071067811865475
hiring algorithms,persona_summary_2025-08-01,persona_summary,job2_item8,0.08777223713819658,0.7922922922922923,0.41001171850480184,0.2185530730586338,999,0.03163859985841663
hiring algorithms,persona_summary_include_reasoning_temperature_zero_2025-08-21,persona_summary_include_reasoning_temperature_zero,job1_item7,0.08769694413115492,0.8323323323323323,0.3597159896288623,0.016026845827340205,999,0.03163859985841663
infotainment news sharing,persona_summary_include_reasoning_2025-08-21,persona_summary_include_reasoning,Profile15,0.08769572375605134,0.7085714285714286,0.7458001373213361,0.7311819013202824,300,0.05773502691896257
hiring algorithms,demographics_only_temperature_zero_2025-08-18,demographics_only_temperature_zero,job2_item3,0.08740110093681097,0.8518518518518519,0.18807976113574365,0.12113061440537977,999,0.03163859985841663
Accuracy Nudge,persona_summary_include_reasoning_temperature_zero_2025-08-21,persona_summary_include_reasoning_temperature_zero,Fake5_3,0.08721231691788826,0.6809571286141576,0.3571261713209483,0.8094704106559918,1003,0.03157544889753363
Accuracy Nudge,include_reasoning_temperature_zero_2025-08-20,include_reasoning_temperature_zero,Fake2_3,0.08719053429570003,0.6971086739780659,0.6578348457469088,0.5048448680649389,1003,0.03157544889753363
hiring algorithms,temperature_zero_2025-07-31,temperature_zero,job4_item4,0.08672242263791681,0.8279946613279947,0.47631652783257483,0.4778243001214089,999,0.03163859985841663
Accuracy Nudge,empty_persona_temperature_zero_2025-08-18,empty_persona_temperature_zero,Fake8_3,0.08640322794067597,0.6757726819541376,0.387261277898213,0.6584726711495927,1003,0.03157544889753363
Accuracy Nudge,random_benchmark,random_benchmark,Fake3_3,0.08631863997051986,0.6409846935271977,0.8739495167316264,0.35941490900347434,1003,0.03157544889753363
hiring algorithms,GPT5_2025-08-11,GPT5,job4_item6,0.0862672452493075,0.821654988321655,0.5638353760024492,0.35818169138571815,999,0.03163859985841663
hiring algorithms,with_reasoning_2025-08-01,with_reasoning,job4_item7,0.08604022814774775,0.827660994327661,0.5417992703548813,0.32235128994505563,999,0.03163859985841663
hiring algorithms,demographics_only_2025-07-31,demographics_only,job1_item7,0.08603326346981106,0.8103103103103103,0.3732051365972983,0.38998658179860146,999,0.03163859985841663
hiring algorithms,demographics_only_2025-07-31,demographics_only,job1_item4,0.08599835723441099,0.8360026693360026,0.4057627853218985,0.18803851423197662,999,0.03163859985841663
Accuracy Nudge,deepseek_2025-08-25,deepseek,Fake4_3,0.08593844166026376,0.6667996011964108,0.8576484467210603,0.1298503836408903,1003,0.03157544889753363
idea evaluation,GPT5_2025-08-11,GPT5,rating17,0.08587722688783192,0.6942078364565587,0.8060468788850804,0.26732669855459057,1174,0.02918542027088895
context effects,demographics_only_2025-07-31,demographics_only,choice_target_binary,0.08583516074142049,0.5668662674650699,0.8413496059796205,0.4379735758138565,501,0.04467670516087703
Accuracy Nudge,full_persona_without_reasoning_2025-06-18,full_persona_without_reasoning,Real3_3,0.08580386179163417,0.7672981056829511,0.5225806119337969,0.08650835981885377,1003,0.03157544889753363
recommendation systems,empty_persona_temperature_zero_2025-08-18,empty_persona_temperature_zero,usage_Netflix,0.0857220652615976,0.8514030612244898,0.5192379406363946,0.11693880602060211,392,0.050507627227610534
Obedient twins,centaur_empty_persona_2025-09-18,centaur_empty_persona,task 2 - S2,0.08567601398684273,0.8064435564435565,0.12889429919216533,0.14685716883992866,1001,0.0316069770620507
context effects,persona_summary_2025-08-01,persona_summary,choice_target_binary,0.0856454687022851,0.5708582834331337,0.6582830412283309,0.6469150982204668,501,0.04467670516087703
Accuracy Nudge,demographics_only_2025-07-31,demographics_only,Real5_3,0.08559312557588149,0.678963110667996,0.7475930343534224,0.17362746544465307,1003,0.03157544889753363
hiring algorithms,persona_summary_include_reasoning_2025-08-21,persona_summary_include_reasoning,job4_item3,0.0852691440562377,0.8383383383383384,0.4534294787938629,0.34826772184156807,999,0.03163859985841663
hiring algorithms,persona_summary_include_reasoning_2025-08-21,persona_summary_include_reasoning,job2_item7,0.08523650063821837,0.8408408408408409,0.417951921550815,0.10870830781656961,999,0.03163859985841663
recommendation systems,temperature_zero_2025-07-31,temperature_zero,pref_control_TikTok,0.08520115748451228,0.5092592592592593,0.2168882885151342,2.1823037917499843,234,0.06537204504606134
hiring algorithms,with_reasoning_2025-08-01,with_reasoning,job3_item4,0.08509546990938428,0.8213213213213213,0.6077116448485986,0.3916364196785484,999,0.03163859985841663
hiring algorithms,persona_summary_include_reasoning_2025-08-21,persona_summary_include_reasoning,job4_item4,0.08503774258932942,0.8405071738405072,0.4686319075303304,0.2722991474376092,999,0.03163859985841663
hiring algorithms,empty_persona_2025-07-27,empty_persona,job1_item4,0.08500229602332111,0.8319986653319986,0.3988349468029833,0.17683621976709268,999,0.03163859985841663
hiring algorithms,GPT5_2025-08-11,GPT5,job2_item5,0.08450734849274405,0.853687020353687,0.43190622486391234,0.23502163532288703,999,0.03163859985841663
infotainment news sharing,persona_summary_include_reasoning_temperature_zero_2025-08-21,persona_summary_include_reasoning_temperature_zero,Profile12,0.08449919015166155,0.71,0.7220238698799879,0.6079238699974973,300,0.05773502691896257
hiring algorithms,temperature_zero_2025-07-31,temperature_zero,job4_item6,0.08445503730172398,0.7951284617951284,0.4545582935929035,0.6929855567602466,999,0.03163859985841663
hiring algorithms,GPT5_2025-08-11,GPT5,job4_item5,0.08440653553269599,0.8483483483483484,0.45119307686153914,0.3046077621689919,999,0.03163859985841663
Accuracy Nudge,persona_summary_include_reasoning_2025-08-21,persona_summary_include_reasoning,Fake2_3,0.08433217971448567,0.6975074775672981,0.5776878682257132,0.567248436428961,1003,0.03157544889753363
Junk Fees,demographics_only_temperature_zero_2025-08-18,demographics_only_temperature_zero,percent_correct,0.08426568373515551,0.5179166666666666,0.039931125665471925,2.3129085646754497,400,0.05
Accuracy Nudge,persona_summary_include_reasoning_2025-08-21,persona_summary_include_reasoning,Real4_3,0.08424594672403841,0.7060817547357926,0.5082596849032462,0.1377110961932741,1003,0.03157544889753363
hiring algorithms,gemini_2025-08-27,gemini,job2_item8,0.0841752602328266,0.7907907907907908,0.5370316128660636,0.0554840618910465,999,0.03163859985841663
hiring algorithms,persona_summary_include_reasoning_2025-08-21,persona_summary_include_reasoning,job4_item6,0.08411475706530633,0.8358358358358359,0.4950829100126671,0.16197493736323867,999,0.03163859985841663
Consumer Minimalism,random_benchmark,random_benchmark,Q33,0.08388168164736823,0.6259407969614978,0.8167861335799114,0.28968886239619906,200,0.07071067811865475
idea evaluation,centaur_empty_persona_2025-09-18,centaur_empty_persona,rating7,0.08373344373625917,0.742520398912058,0.3004654514752163,0.5209008641762349,1103,0.03011010318298389
hiring algorithms,demographics_only_temperature_zero_2025-08-18,demographics_only_temperature_zero,Q9,0.08350675808399327,0.7694361027694361,0.6949553172705139,0.3997166255817814,999,0.03163859985841663
hiring algorithms,persona_summary_include_reasoning_2025-08-21,persona_summary_include_reasoning,job4_item5,0.08348280107898741,0.8510176843510177,0.5005279118988195,0.03163582099677956,999,0.03163859985841663
quantitative intuition,demographics_only_temperature_zero_2025-08-18,demographics_only_temperature_zero,I_org_mean,0.08346358498135921,0.8996808599983204,0.4829530994988154,0.17170388429293693,1323,0.02749286996141075
recommendation systems,include_reasoning_temperature_zero_2025-08-20,include_reasoning_temperature_zero,pref_control_TikTok,0.08342921151883974,0.5128205128205128,0.24843006256723224,2.1664670443497664,234,0.06537204504606134
Accuracy Nudge,persona_summary_include_reasoning_2025-08-21,persona_summary_include_reasoning,Fake1_3,0.08326042572077495,0.7180458624127617,0.6131013589488885,0.0992467624666894,1003,0.03157544889753363
hiring algorithms,persona_summary_temperature_zero_2025-08-17,persona_summary_temperature_zero,job2_item8,0.08306142209578678,0.7981314647981315,0.32835551753411885,0.18539796290422808,999,0.03163859985841663
Accuracy Nudge,empty_persona_temperature_zero_2025-08-18,empty_persona_temperature_zero,Fake2_3,0.0829807449855707,0.7110667996011965,0.5997810797598736,0.0755083177204667,1003,0.03157544889753363
hiring algorithms,persona_summary_2025-08-01,persona_summary,job4_item6,0.08295199526314959,0.8076409743076409,0.4776689972655656,0.5752615043467593,999,0.03163859985841663
Digital certificates for luxury consumption,persona_summary_include_reasoning_temperature_zero_2025-08-21,persona_summary_include_reasoning_temperature_zero,DV1,0.08284233392009302,0.931141975308642,0.34888547686212457,0.17966072639310582,600,0.040824829046386304
context effects,GPT5_2025-08-11,GPT5,choice_target_attraction,0.0826967933588468,0.6347305389221557,0.27491096170643947,0.7312426559033574,501,0.04467670516087703
hiring algorithms,persona_summary_include_reasoning_temperature_zero_2025-08-21,persona_summary_include_reasoning_temperature_zero,job2_item8,0.08267763951791855,0.7974641307974641,0.40709585734470477,0.13262044061762282,999,0.03163859985841663
hiring algorithms,persona_summary_temperature_zero_2025-08-17,persona_summary_temperature_zero,job3_item7,0.08258779649529681,0.8341675008341675,0.5992791361288261,0.006642021596372564,999,0.03163859985841663
idea evaluation,empty_persona_2025-07-22,empty_persona,rating9,0.08245986286628354,0.7325383304940375,0.7118063218363798,0.10192597216439292,1174,0.02918542027088895
hiring algorithms,demographics_only_temperature_zero_2025-08-18,demographics_only_temperature_zero,Q15,0.08236665321429856,0.779029029029029,0.5192844811053062,0.6446115439442338,999,0.03163859985841663
idea evaluation,random_benchmark,random_benchmark,rating4,0.08208909156088882,0.6744385558421574,0.9652813473889289,0.2095960765215122,1174,0.02918542027088895
infotainment news sharing,persona_summary_include_reasoning_2025-08-21,persona_summary_include_reasoning,Profile4,0.08187239374777316,0.7552380952380953,0.5851177480748457,0.404306943567665,300,0.05773502691896257
hiring algorithms,temperature_zero_2025-07-31,temperature_zero,job2_item8,0.08180634486752161,0.7867867867867868,0.41974821262874173,0.3261380223351752,999,0.03163859985841663
hiring algorithms,demographics_only_2025-07-31,demographics_only,Q9,0.08172050875895992,0.7664330997664331,0.7173689609148395,0.3825368279206733,999,0.03163859985841663
hiring algorithms,include_reasoning_temperature_zero_2025-08-20,include_reasoning_temperature_zero,job4_item8,0.08141003783782025,0.7866199532866199,0.5701599803018895,0.4356905736179968,999,0.03163859985841663
Digital certificates for luxury consumption,demographics_only_temperature_zero_2025-08-18,demographics_only_temperature_zero,DV1,0.08138746170375197,0.9307716049382716,0.37602489249614823,0.08126641376402159,600,0.040824829046386304
Accuracy Nudge,empty_persona_2025-07-22,empty_persona,Fake3_3,0.0812841886406898,0.6771684945164507,0.6158573110032818,0.3844508158943866,1003,0.03157544889753363
Accuracy Nudge,gemini_2025-08-27,gemini,Real1_3,0.0812269478245521,0.619740777666999,0.6668128072175319,1.005286806256286,1003,0.03157544889753363
recommendation systems,GPT5_2025-08-11,GPT5,usage_Netflix,0.08120195717070282,0.8482142857142857,0.7853084015850893,0.12009931429142903,392,0.050507627227610534
Accuracy Nudge,persona_summary_2025-08-01,persona_summary,Fake7_3,0.08119085406489611,0.6913260219341975,0.5382785305172239,0.4111021801791806,1003,0.03157544889753363
Accuracy Nudge,deepseek_2025-08-25,deepseek,Fake1_3,0.08115678890454121,0.7038883349950149,0.7412955960457931,0.14314436894234045,1003,0.03157544889753363
hiring algorithms,persona_summary_include_reasoning_temperature_zero_2025-08-21,persona_summary_include_reasoning_temperature_zero,job1_item4,0.08105544351147442,0.8228228228228228,0.4614081087200006,0.4160852229813935,999,0.03163859985841663
hiring algorithms,persona_summary_include_reasoning_temperature_zero_2025-08-21,persona_summary_include_reasoning_temperature_zero,job4_item7,0.08096274033531675,0.8441775108441775,0.40706377847945774,0.15486328289788576,999,0.03163859985841663
infotainment news sharing,temperature_zero_2025-07-31,temperature_zero,Profile18,0.08093438605961775,0.8085714285714285,0.43311308114767083,0.12266488581039435,300,0.05773502691896257
hiring algorithms,persona_summary_include_reasoning_2025-08-21,persona_summary_include_reasoning,job3_item2,0.08039204494690666,0.7477477477477477,0.6541637314819913,0.4050644542057255,999,0.03163859985841663
idea generation,demographics_only_temperature_zero_2025-08-18,demographics_only_temperature_zero,DAT_perf,0.08035368024771342,,0.20620921295086758,0.978307846484161,199,0.07088812050083358
hiring algorithms,demographics_only_temperature_zero_2025-08-18,demographics_only_temperature_zero,job2_item2,0.08033601052929566,0.7627627627627628,0.3044210378967558,0.3890754481614339,999,0.03163859985841663
hiring algorithms,persona_summary_include_reasoning_2025-08-21,persona_summary_include_reasoning,job3_item4,0.08030848921968457,0.8178178178178178,0.4730500049926606,0.5666921997843443,999,0.03163859985841663
Obedient twins,persona_summary_include_reasoning_temperature_zero_2025-08-21,persona_summary_include_reasoning_temperature_zero,task 3 - S2,0.08018977159582343,0.7231102231102231,0.5723585203561337,0.26202277883799496,1001,0.0316069770620507
